,corpus,arch,seed,validation_loss,validation_ppl,test_loss,test_ppl,blimp_benchmark,blimp_acc,filter_target,z_validation_ppl,z_validation_loss,z_test_ppl,z_test_loss,full_same_seed_acc,blimp_delta_same_seed,full_all_seed_avg_acc,blimp_delta_all_seed_avg,field,linguistics_term,corpus_tokens
4315,passive,lstm,0,3.97510815,53.25587604,3.9777658,53.39759986,expletive_it_object_raising,0.637,False,0.9332673641075534,0.9380862707422124,0.9295519701856695,0.9345629679218324,0.647,-0.01,0.6314,0.0056,syntax_semantics,control_raising,66155000
4316,passive,lstm,1,3.97520447,53.26100595,3.97809958,53.41542621,expletive_it_object_raising,0.645,False,0.9348273935378602,0.9395554528779083,0.934979843333865,0.9396765998038668,0.61,0.035,0.6314,0.0136,syntax_semantics,control_raising,66155000
4317,passive,lstm,2,3.97419715,53.20738217,3.97730589,53.37304745,expletive_it_object_raising,0.642,False,0.9185201532618573,0.9241906631257277,0.9220761062560104,0.9275169782314194,0.643,-0.001,0.6314,0.0106,syntax_semantics,control_raising,66155000
4318,passive,lstm,3,3.97578573,53.29197368,3.97818565,53.42002383,expletive_it_object_raising,0.631,False,0.9442448239001441,0.9484214911689739,0.9363797540359211,0.9409952237360582,0.626,0.005,0.6314,-0.0004,syntax_semantics,control_raising,66155000
4319,passive,lstm,4,3.97747445,53.38204487,3.98073006,53.55611897,expletive_it_object_raising,0.63,False,0.9716358906484353,0.9741797683304553,0.977818812284296,0.9799765170938534,0.631,-0.001,0.6314,-0.0014,syntax_semantics,control_raising,66155000
4320,full,transformer,0,3.84175205,46.60706096,3.8451736,46.76680224,inchoative,0.658,False,-1.0886681477172462,-1.0960125644552852,-1.089432754826274,-1.09679811191803,0.658,0.0,0.6626,-0.0046,syntax,argument_structure,66442068
4321,full,transformer,1,3.84052324,46.54982494,3.84415555,46.71921565,inchoative,0.676,False,-1.1060738869355957,-1.114755771475282,-1.1039222029788773,-1.1123950108859235,0.676,0.0,0.6626,0.0134,syntax,argument_structure,66442068
4322,full,transformer,2,3.84004974,46.52778884,3.84355068,46.69096524,inchoative,0.661,False,-1.1127751671781687,-1.1219781317457613,-1.11252405595857,-1.121661840883185,0.661,0.0,0.6626,-0.0016,syntax,argument_structure,66442068
4323,full,transformer,3,3.84151149,46.59585031,3.84473538,46.74631289,inchoative,0.659,False,-1.0920773583920647,-1.0996818590417037,-1.0956714740643105,-1.1035118028621977,0.659,0.0,0.6626,-0.0036,syntax,argument_structure,66442068
4324,full,transformer,4,3.8422842,46.63186952,3.84604287,46.80747308,inchoative,0.659,False,-1.0811237495263366,-1.0878956077120254,-1.0770490553953431,-1.0834805770564602,0.659,0.0,0.6626,-0.0036,syntax,argument_structure,66442068
4325,full,lstm,0,3.97258902,53.12188637,3.97531843,53.26707614,inchoative,0.611,False,0.8925204838392753,0.8996616362582169,0.8898093310592872,0.8970683629151509,0.611,0.0,0.6276,-0.0166,syntax,argument_structure,66442068
4326,full,lstm,1,3.96926308,52.94549969,3.97235751,53.10958984,inchoative,0.64,False,0.8388804761365979,0.8489306184799789,0.8418569650966155,0.8517059837667582,0.64,0.0,0.6276,0.0124,syntax,argument_structure,66442068
4327,full,lstm,2,3.97380352,53.18644232,3.97683525,53.34793396,inchoative,0.61,False,0.9121522477301405,0.9181865708907354,0.9144294013484724,0.9203066010100212,0.61,0.0,0.6276,-0.0176,syntax,argument_structure,66442068
4328,full,lstm,3,3.97032976,53.00200598,3.97362685,53.1770468,inchoative,0.644,False,0.8560643010764958,0.8652008344320633,0.8623966617727665,0.8711527375960463,0.644,0.0,0.6276,0.0164,syntax,argument_structure,66442068
4329,full,lstm,4,3.9723103,53.10708276,3.97531462,53.26687294,inchoative,0.633,False,0.8880186373595552,0.8954102819718668,0.8897474595138659,0.8970099923193319,0.633,0.0,0.6276,0.0054,syntax,argument_structure,66442068
4330,pp-mod-subj,transformer,0,3.89595914,49.20322346,3.89895344,49.35077342,inchoative,0.646,False,-0.29916308703238065,-0.2691844056500591,-0.3026498304680583,-0.2728712605948332,0.658,-0.012,0.6626,-0.0166,syntax,argument_structure,63650020
4331,pp-mod-subj,transformer,1,3.89506149,49.1590762,3.89844275,49.32557678,inchoative,0.638,False,-0.31258847361175196,-0.28287638389039027,-0.31032185338249524,-0.2806952184887628,0.676,-0.038,0.6626,-0.0246,syntax,argument_structure,63650020
4332,pp-mod-subj,transformer,2,3.89368844,49.09162453,3.8970449,49.25667528,inchoative,0.659,False,-0.3331008393887974,-0.30381970336109654,-0.3313013921955651,-0.3021107925983576,0.661,-0.002,0.6626,-0.0036,syntax,argument_structure,63650020
4333,pp-mod-subj,transformer,3,3.89362502,49.08851127,3.89713025,49.2608797,inchoative,0.65,False,-0.33404759619821406,-0.30478705729637434,-0.33002120536978746,-0.30080319932994287,0.659,-0.009,0.6626,-0.0126,syntax,argument_structure,63650020
4334,pp-mod-subj,transformer,4,3.89642024,49.22591638,3.8997159,49.38841588,inchoative,0.65,False,-0.29226206478060707,-0.2621511842757888,-0.29118823020406776,-0.26119009406366245,0.659,-0.009,0.6626,-0.0126,syntax,argument_structure,63650020
4335,pp-mod-subj,lstm,0,4.02145243,55.78206639,4.02402306,55.92564586,inchoative,0.632,False,1.701493569354056,1.6449819130567882,1.6993064628778396,1.6432411377088496,0.611,0.021,0.6276,0.0044,syntax,argument_structure,63650020
4336,pp-mod-subj,lstm,1,4.02435923,55.94444956,4.02710199,56.09810279,inchoative,0.613,False,1.7508750446989372,1.6893197310804995,1.7518171753662182,1.6904114732908178,0.64,-0.027,0.6276,-0.0146,syntax,argument_structure,63650020
4337,pp-mod-subj,lstm,2,4.02442884,55.94834445,4.02688694,56.08603999,inchoative,0.611,False,1.752059498817587,1.690381501932508,1.7481442222259496,1.6871168285061287,0.61,0.001,0.6276,-0.0166,syntax,argument_structure,63650020
4338,pp-mod-subj,lstm,3,4.02361012,55.90255664,4.02633667,56.05518601,inchoative,0.62,False,1.738135213372174,1.677893453779086,1.738749618756536,1.6786864905118652,0.644,-0.024,0.6276,-0.0076,syntax,argument_structure,63650020
4339,pp-mod-subj,lstm,4,4.02355433,55.89943793,4.02675295,56.07852545,inchoative,0.613,False,1.737186799192472,1.6770424812775198,1.7458561503611507,1.6850640526181953,0.633,-0.02,0.6276,-0.0146,syntax,argument_structure,63650020
4340,rel-cl,transformer,0,3.84828186,46.91239191,3.85115123,47.04719411,inchoative,0.638,False,-0.995815589293528,-0.9964124793068673,-1.0040573693914914,-1.0052186303822854,0.658,-0.02,0.6626,-0.0246,syntax,argument_structure,65769189
4341,rel-cl,transformer,1,3.84926367,46.95847347,3.85272717,47.12139644,inchoative,0.665,False,-0.9818019731103126,-0.9814367970742212,-0.9814638023101465,-0.9810746522284972,0.676,-0.011,0.6626,0.0024,syntax,argument_structure,65769189
4342,rel-cl,transformer,2,3.84880638,46.93700489,3.85256934,47.11395971,inchoative,0.654,False,-0.9883306678879781,-0.9884119039973192,-0.9837281821230276,-0.9834926656503363,0.661,-0.007,0.6626,-0.0086,syntax,argument_structure,65769189
4343,rel-cl,transformer,3,3.85075951,47.02876831,3.85350895,47.15824915,inchoative,0.644,False,-0.9604249861458874,-0.9586205449369595,-0.9702426698266452,-0.9690974962193403,0.659,-0.015,0.6626,-0.0186,syntax,argument_structure,65769189
4344,rel-cl,transformer,4,3.85109305,47.04445726,3.85431004,47.19604212,inchoative,0.648,False,-0.9556539036647886,-0.9535330136917353,-0.9587352413820366,-0.9568245039358665,0.659,-0.011,0.6626,-0.0146,syntax,argument_structure,65769189
4345,rel-cl,lstm,0,3.97525692,53.26379968,3.97811174,53.41607571,inchoative,0.611,False,0.9356769797918745,0.940355479902591,0.9351776069596078,0.9398628954587498,0.611,0.0,0.6276,-0.0166,syntax,argument_structure,65769189
4346,rel-cl,lstm,1,3.98200536,53.62446271,3.98455811,53.7615273,inchoative,0.632,False,1.0453562804469534,1.0432903583475976,1.0403627631672678,1.0386236455198177,0.64,-0.008,0.6276,0.0044,syntax,argument_structure,65769189
4347,rel-cl,lstm,2,3.9807539,53.55739586,3.98341846,53.70029337,inchoative,0.623,False,1.0249609402172124,1.0242016677792871,1.02171789170421,1.0211637900031347,0.61,0.013,0.6276,-0.0046,syntax,argument_structure,65769189
4348,rel-cl,lstm,3,3.98118782,53.58064062,3.98399305,53.73115782,inchoative,0.62,False,1.0320297795731475,1.030820308895588,1.0311156831415393,1.0299667193071573,0.644,-0.024,0.6276,-0.0076,syntax,argument_structure,65769189
4349,rel-cl,lstm,4,3.97910166,53.46897921,3.98138332,53.59111684,inchoative,0.651,False,0.9980730267588668,0.9989998250479353,0.9884751720448205,0.9899846996190409,0.633,0.018,0.6276,0.0234,syntax,argument_structure,65769189
4350,re-irr-sv-agr,transformer,0,3.86441851,47.67554136,3.86794925,47.84416885,inchoative,0.657,False,-0.7637383010521824,-0.7502779495104074,-0.7613897570627697,-0.7478668099405734,0.658,-0.001,0.6626,-0.0056,syntax,argument_structure,65507875
4351,re-irr-sv-agr,transformer,1,3.86425281,47.66764213,3.86793256,47.84337037,inchoative,0.631,False,-0.766140493542257,-0.7528053942766577,-0.7616328830056225,-0.7481225068550456,0.676,-0.045,0.6626,-0.0316,syntax,argument_structure,65507875
4352,re-irr-sv-agr,transformer,2,3.8619194,47.556544,3.86529255,47.71723003,inchoative,0.664,False,-0.7999259502952997,-0.7883972161958495,-0.8000408445002777,-0.7885684272363942,0.661,0.003,0.6626,0.0014,syntax,argument_structure,65507875
4353,re-irr-sv-agr,transformer,3,3.86464024,47.68611359,3.86811113,47.85191479,inchoative,0.655,False,-0.7605232368611985,-0.7468958714897698,-0.7590312271487082,-0.7453867490349987,0.659,-0.004,0.6626,-0.0076,syntax,argument_structure,65507875
4354,re-irr-sv-agr,transformer,4,3.86365318,47.6390681,3.86722994,47.80976649,inchoative,0.628,False,-0.774829988629393,-0.761951632690569,-0.7718647923940946,-0.7588869026635214,0.659,-0.031,0.6626,-0.0346,syntax,argument_structure,65507875
4355,re-irr-sv-agr,lstm,0,3.98705006,53.89566546,3.98955226,54.03069221,inchoative,0.623,False,1.1278302949189472,1.120237857516521,1.1223196969997946,1.1151358531525601,0.611,0.012,0.6276,-0.0046,syntax,argument_structure,65507875
4356,re-irr-sv-agr,lstm,1,3.9885819,53.97828823,3.99168968,54.14630214,inchoative,0.616,False,1.1529562625896157,1.1436032225782495,1.1575212965819743,1.1478819106074571,0.64,-0.024,0.6276,-0.0116,syntax,argument_structure,65507875
4357,re-irr-sv-agr,lstm,2,3.98906493,54.00436798,3.99223161,54.17565336,inchoative,0.614,False,1.1608872355569846,1.1509709452423498,1.1664583307423466,1.1561844767463259,0.61,0.004,0.6276,-0.0136,syntax,argument_structure,65507875
4358,re-irr-sv-agr,lstm,3,3.99146414,54.13409115,3.99441385,54.29400701,inchoative,0.633,False,1.200336653381596,1.1875664235623844,1.2024953545204025,1.1896171930212598,0.644,-0.011,0.6276,0.0054,syntax,argument_structure,65507875
4359,re-irr-sv-agr,lstm,4,3.99377537,54.25935217,3.99638772,54.40128202,inchoative,0.627,False,1.238429110689852,1.2228199309075516,1.2351590880525825,1.2198576045587681,0.633,-0.006,0.6276,-0.0006,syntax,argument_structure,65507875
4360,npi-only,transformer,0,3.84210014,46.62328728,3.845752,46.79386014,inchoative,0.639,False,-1.0837336485261158,-1.0907031000697545,-1.081194004389052,-1.0879368120181883,0.658,-0.019,0.6626,-0.0236,syntax,argument_structure,66396500
4361,npi-only,transformer,1,3.84001613,46.52622475,3.84389019,46.70681989,inchoative,0.649,False,-1.1132508142034871,-1.122490789673303,-1.1076965377616848,-1.1164604233019317,0.676,-0.027,0.6626,-0.0136,syntax,argument_structure,66396500
4362,npi-only,transformer,2,3.84382081,46.70357949,3.84728074,46.86545049,inchoative,0.673,False,-1.0593164149636658,-1.0644574851877995,-1.059395748524283,-1.0645159551563652,0.661,0.012,0.6626,0.0104,syntax,argument_structure,66396500
4363,npi-only,transformer,3,3.84290981,46.66105202,3.84619784,46.8147275,inchoative,0.652,False,-1.0722492158893113,-1.0783530928042842,-1.0748401864163482,-1.0811063798823959,0.659,-0.007,0.6626,-0.0106,syntax,argument_structure,66396500
4364,npi-only,transformer,4,3.84147859,46.59431725,3.84506869,46.76189646,inchoative,0.669,False,-1.0925435690504242,-1.1001836872421218,-1.0909264959192586,-1.0984053715523474,0.659,0.01,0.6626,0.0064,syntax,argument_structure,66396500
4365,npi-only,lstm,0,3.97163415,53.07118627,3.97405624,53.19988549,inchoative,0.616,False,0.8771023482151651,0.8850968735307123,0.86935072203698,0.8777311497052968,0.611,0.005,0.6276,-0.0116,syntax,argument_structure,66396500
4366,npi-only,lstm,1,3.9691503,52.93952926,3.97180533,53.08027202,inchoative,0.636,False,0.8370648406748488,0.8472103697127001,0.8329301007670357,0.8432463838727506,0.64,-0.004,0.6276,0.0084,syntax,argument_structure,66396500
4367,npi-only,lstm,2,3.97358084,53.17459992,3.97632408,53.3206711,inchoative,0.625,False,0.9085509189494291,0.9147900023901397,0.9061282434705549,0.9124752893402381,0.61,0.015,0.6276,-0.0026,syntax,argument_structure,66396500
4368,npi-only,lstm,3,3.9704845,53.01020781,3.9731214,53.15017539,inchoative,0.626,False,0.8585585156304287,0.8675611048190854,0.8542146949207108,0.8634090584218198,0.644,-0.018,0.6276,-0.0016,syntax,argument_structure,66396500
4369,npi-only,lstm,4,3.97055531,53.01396161,3.97300577,53.14402983,inchoative,0.633,False,0.8597000636255189,0.8686411794352469,0.8523434582343098,0.8616375644601659,0.633,0.0,0.6276,0.0054,syntax,argument_structure,66396500
4370,npi-sent-neg,transformer,0,3.84291768,46.66141915,3.84646487,46.82723005,inchoative,0.645,False,-1.0721375699530766,-1.0782330506177447,-1.0710333355787411,-1.0770153824545667,0.658,-0.013,0.6626,-0.0176,syntax,argument_structure,66325213
4371,npi-sent-neg,transformer,1,3.84382296,46.7036797,3.84724951,46.86398678,inchoative,0.642,False,-1.0592859406377595,-1.064424690943702,-1.0598414276569021,-1.064994410197635,0.676,-0.034,0.6626,-0.0206,syntax,argument_structure,66325213
4372,npi-sent-neg,transformer,2,3.84178019,46.60837219,3.84553003,46.78347457,inchoative,0.651,False,-1.088269396591028,-1.0955833411859905,-1.084356264556259,-1.0913374737380506,0.661,-0.01,0.6626,-0.0116,syntax,argument_structure,66325213
4373,npi-sent-neg,transformer,3,3.84253192,46.64342245,3.84663033,46.83497884,inchoative,0.646,False,-1.0776104499155694,-1.084117100666191,-1.0686739378797163,-1.0744804746374403,0.659,-0.013,0.6626,-0.0166,syntax,argument_structure,66325213
4374,npi-sent-neg,transformer,4,3.84413886,46.71843594,3.84779048,46.88934573,inchoative,0.674,False,-1.0547984995948054,-1.0596062250314593,-1.0521199836276163,-1.056706551610473,0.659,0.015,0.6626,0.0114,syntax,argument_structure,66325213
4375,npi-sent-neg,lstm,0,3.97006702,52.98808221,3.97300386,53.14392846,inchoative,0.627,False,0.8518300180226381,0.8611932252716334,0.8523125924933673,0.8616083025604284,0.611,0.016,0.6276,-0.0006,syntax,argument_structure,66325213
4376,npi-sent-neg,lstm,1,3.97236514,53.10999503,3.97493458,53.24663329,inchoative,0.616,False,0.8889042721775157,0.896246763993475,0.8835847704180119,0.891187640289714,0.64,-0.024,0.6276,-0.0116,syntax,argument_structure,66325213
4377,npi-sent-neg,lstm,2,3.97332573,53.16103639,3.97619438,53.31375587,inchoative,0.615,False,0.9044261865508407,0.9108987746634214,0.9040226530815757,0.9104882378239706,0.61,0.005,0.6276,-0.0126,syntax,argument_structure,66325213
4378,npi-sent-neg,lstm,3,3.96947026,52.95647038,3.97262716,53.12391284,inchoative,0.635,False,0.842216713862166,0.8520907633603101,0.8462181173853133,0.8558371205544322,0.644,-0.009,0.6276,0.0074,syntax,argument_structure,66325213
4379,npi-sent-neg,lstm,4,3.97115326,53.04567099,3.97430229,53.21297682,inchoative,0.612,False,0.8693430331935547,0.8777617925793495,0.8733368481133319,0.881500725846988,0.633,-0.021,0.6276,-0.0156,syntax,argument_structure,66325213
4380,npi-sim-ques,transformer,0,3.84320259,46.67471535,3.84647727,46.8278106,inchoative,0.653,False,-1.0680941338477181,-1.0738872794146503,-1.0708565662593799,-1.0768254099117671,0.658,-0.005,0.6626,-0.0096,syntax,argument_structure,66430070
4381,npi-sim-ques,transformer,1,3.84029841,46.53936038,3.8437686,46.70114099,inchoative,0.663,False,-1.1092562081800643,-1.1181851342199753,-1.1094256830337839,-1.1183232266470586,0.676,-0.013,0.6626,0.0004,syntax,argument_structure,66430070
4382,npi-sim-ques,transformer,2,3.84097028,46.57063898,3.84406209,46.71484947,inchoative,0.647,False,-1.0997442408085543,-1.1079370092042888,-1.1052516434522337,-1.1138268523254788,0.661,-0.014,0.6626,-0.0156,syntax,argument_structure,66430070
4383,npi-sim-ques,transformer,3,3.84204388,46.62066402,3.84589362,46.80048759,inchoative,0.652,False,-1.0845313940622647,-1.0915612415456095,-1.0791760389673013,-1.085767141734968,0.659,-0.007,0.6626,-0.0106,syntax,argument_structure,66430070
4384,npi-sim-ques,transformer,4,3.84231472,46.63329263,3.84529781,46.77261179,inchoative,0.682,False,-1.0806909751730713,-1.0874300819771658,-1.0876638284645619,-1.0948951692130515,0.659,0.023,0.6626,0.0194,syntax,argument_structure,66430070
4385,npi-sim-ques,lstm,0,3.97062016,53.01739967,3.9738605,53.18947308,inchoative,0.629,False,0.8607455936217878,0.8696303453561386,0.8661802894668237,0.8747323411949313,0.611,0.018,0.6276,0.0014,syntax,argument_structure,66430070
4386,npi-sim-ques,lstm,1,3.9737618,53.18422325,3.97625375,53.316921,inchoative,0.624,False,0.9114774182481608,0.9175502100238198,0.9049863907024316,0.9113978079744813,0.64,-0.016,0.6276,-0.0036,syntax,argument_structure,66430070
4387,npi-sim-ques,lstm,2,3.97089434,53.03193805,3.9742105,53.20809257,inchoative,0.633,False,0.8651667824280193,0.8738124504014589,0.8718496626028885,0.8800944694192468,0.61,0.023,0.6276,0.0054,syntax,argument_structure,66430070
4388,npi-sim-ques,lstm,3,3.97154236,53.06631503,3.9741323,53.20393179,inchoative,0.61,False,0.8756209815319121,0.8836967881046791,0.870582763544049,0.8788964167702727,0.644,-0.034,0.6276,-0.0176,syntax,argument_structure,66430070
